다래집,    ,,기타,,,37.343014,127.954487
원플러스원정육점식당,강원도 원주시 명륜동 839번지 5호 지상1층 ,,식육(숯불구이),,,37.326673,127.941946
고창민물장어(무실점),강원도 원주시 무실동 1811번지 5호 지상1층103104105호 ,,한식,,,37.331118,127.934636
청양집,강원도 원주시 명륜동 26번지 지상1층남부시장12블럭04호 ,,한식,,,37.343014,127.954487
드램,강원도 원주시 태장동 1379번지 23호  ,,호프/통닭,,,37.384379,127.948846
다솔계절밥상,강원도 원주시 반곡동 1852번지 9호  ,,뷔페식,,,37.327317,127.983822
회산막국수,강원도 원주시 명륜동 828번지 9호 지상1층 ,,한식,,,37.328089,127.942939
양평축산,강원도 원주시 태장동 150번지 1호 지상1층 ,,한식,,,37.364019,127.961548
돌짜장(봉화산점),강원도 원주시 단계동 1101번지 5호 지상1층 ,,중국식,,,37.34882,127.925926
봉자순대국,강원도 원주시 문막읍 반계리 94번지 1호 지상1층 ,033 ­731 ­0023,한식,,,37.299285,127.79691
쭈팬,강원도 원주시 우산동 102번지 1호 지상1층 ,,한식,,,37.371781,127.940071
돈가스앤멸치국시,강원도 원주시 판부면 금대리 1278번지 3호  ,,한식,,,37.283767,127.999226
수제도시락마마수니,강원도 원주시 무실동 1835번지 8호  ,,한식,,,37.331405,127.931995
3대원주김치만두,강원도 원주시 행구동 200번지 20호 지상2층 ,,한식,,,37.3447,128.008492
밸리,강원도 원주시 소초면 학곡리 57번지 9호 지상1층 ,,경양식,,,37.426123,128.068845
철다리정육식당,강원도 원주시 봉산동 1048번지 3호  ,,한식,,,37.350478,127.95631
토요참끼니,강원도 원주시 중앙동 118번지 5호  ,,경양식,,,37.349055,127.950925
신가,강원도 원주시 단구동 1627번지 9호  ,,한식,,,37.322271,127.958331
더피아노,강원도 원주시 단계동 836번지 6호  ,,경양식,,,37.348171,127.93018
디디치킨(무실점),강원도 원주시 무실동 1861번지 1호  ,,통닭(치킨),,,37.33075,127.926404
티케,강원도 원주시 관설동 1692번지 9호 지상1층 ,,경양식,,,37.319296,127.963866
수현,강원도 원주시 문막읍 동화리 1277번지 22호 지상1층 ,,한식,,,37.330688,127.829774
강원메밀부침,강원도 원주시 명륜동 303번지 17호 지상1층 ,,한식,,,37.339735,127.952279
아빠의밥상2,강원도 원주시 반곡동 1846번지 6호 지상1층 ,,한식,,,37.326245,127.982639
타임빌리어드라운지,강원도 원주시 무실동 1857번지 6호 지상6층정한타워주건축물제1동606호 ,033 ­744 ­3322,호프/통닭,,,37.334146,127.931234
진미한식,강원도 원주시 무실동 1733번지 2호  ,,한식,,,37.337388,127.928309
자매한식,강원도 원주시 단계동 782번지 4호  ,,한식,,,37.34635,127.934432
바크림,강원도 원주시 단계동 848번지 3호  ,,경양식,,,37.345961,127.932536
내가찜한닭,강원도 원주시 단구동 1453번지 7호  ,,한식,,,37.330622,127.956487
화미당,강원도 원주시 단구동 173번지 5호  ,,중국식,,,37.32806,127.96049
카카오독,강원도 원주시 일산동 264번지 10호 지상2층 ,,기타,,,37.348902,127.941109
이바돔감자탕(원주무실점),강원도 원주시 무실동 1857번지 6호 지상2층정한타원주건축물제1동205~207호 ,,한식,,,37.334146,127.931234
프로그,강원도 원주시 단계동 1112번지 1호 외1필지지상1층 ,,호프/통닭,,,37.348222,127.927318
사랑방,강원도 원주시 태장동 1366번지 23호 지상1층 ,,호프/통닭,,,37.385847,127.948688
남춘천닭갈비,강원도 원주시 관설동 1673번지 3호 지상1층 ,033 ­765 ­8884,한식,,,37.320733,127.960469
불향기단구점,강원도 원주시 단구동 1671번지 11호  ,,한식,,,37.320208,127.95807
스타파티,강원도 원주시 흥업면 사제리 1305번지  ,,경양식,,,37.337603,127.881866
짬땡,강원도 원주시 무실동 1833번지 11호  ,,중국식,,,37.331558,127.932231
싸가정곱창단구점,강원도 원주시 단구동 1514번지 3호 지상1층신세계프라자105호 ,,한식,,,37.329512,127.949789
파파존스피자,강원도 원주시 단계동 850번지 1호 지상1층 ,033 ­742 ­8050,패스트푸드,,,37.346117,127.933305
블루빈,강원도 원주시 개운동 445번지 1호 지상1층 ,033 ­765 ­1552,기타,,,37.331863,127.951042
주식회사즐겨찾기씨투비,강원도 원주시 무실동 1857번지 2호 지상7층법조타워705호 ,,기타,,,37.33377,127.930999
맘스터치무실점,강원도 원주시 무실동 1857번지 2호 지상2층 법조타워 201호,,패스트푸드,,,37.33377,127.930999
삼시세끼,강원도 원주시 단계동 930번지 13호 지상1층 ,,한식,,,37.338983,127.933998
뜨락한우곱창구이,강원도 원주시 무실동 1728번지 11호  ,033 ­745 ­9292,한식,,,37.338629,127.926722
24시김밥집,강원도 원주시 일산동 154번지 87호  ,,분식,,,37.346415,127.947018
카페나무,강원도 원주시 관설동 1735번지 6호 지상1층 ,,경양식,,,37.317378,127.960421
강촌,강원도 원주시 평원동 380번지 1호 지상1층 ,033 ­744 ­9930,한식,,,37.348456,127.954122
가향,강원도 원주시 중앙동 56번지 43호  ,,한식,,,,
밤새우리,강원도 원주시 관설동 1661번지 2호 지상1층 ,,호프/통닭,,,37.320938,127.962335
정담식당,강원도 원주시 문막읍 건등리 1708번지 21호 지상1층 ,033 ­700 ­5877,한식,,,37.312017,127.819303
짬뽕의혁신,강원도 원주시 반곡동 1631번지 10호 지상1층 ,033 ­734 ­2030,중국식,,,37.329497,127.970789
김창렬의맥주한잔,강원도 원주시 단구동 1607번지 5호 지상123층 ,033 ­765 ­7171,호프/통닭,,,37.324676,127.957761
신전떡볶이(우산점),강원도 원주시 우산동 122번지 5호 지상1층 ,,분식,,,37.369782,127.937689
타워냄비우동,강원도 원주시 단계동 862번지 3호  ,,분식,,,37.34625,127.930206
12월8일,강원도 원주시 단구동 1630번지 4호 지상1층 ,,기타,,,37.322985,127.956481
에뚜왈,강원도 원주시 일산동 358번지 39호 외1필지지상1층 ,,기타,,,37.342689,127.941595
만식이네,강원도 원주시 단계동 927번지 3호 지상1층 ,,한식,,,37.338237,127.933072
투덜이닭발,강원도 원주시 단계동 811번지 5호 지상1층 ,,한식,,,37.350309,127.932842
정대박오돌곱창,강원도 원주시 무실동 1731번지 2호 지상1층 ,033 ­745 ­6051,한식,,,37.338031,127.927581
성호양꼬치,강원도 원주시 중앙동 238번지 1호  ,,중국식,,,37.347737,127.953472
풍재운태양맛집,강원도 원주시 학성동 1198번지 지상1층 ,,한식,,,37.359965,127.940452
왕칼국수,강원도 원주시 명륜동 274번지 5호 지상1층 ,,한식,,,37.337882,127.950956
송원식당,강원도 원주시 호저면 광격리 819번지 5호 지상1층 ,,한식,,,37.450487,127.930636
리햅 혼부,강원도 원주시 반곡동 1997번지 2호 지상12층 ,,한식,,,37.325889,127.993316
충남삼계탕관설점,강원도 원주시 관설동 1760번지 1호 지상1층 ,033 ­765 ­1002,한식,,,37.316505,127.958303
조개랑바지락칼국수,강원도 원주시 원동 300번지 87호  ,,분식,,,37.342401,127.946982
나을설렁탕,강원도 원주시 행구동 1768번지  ,,한식,,,37.343669,127.975887
철판남,강원도 원주시 단계동 1116번지 1호 지상1층모닝프라자103호 ,,한식,,,37.347854,127.927386
정원이있는집,강원도 원주시 일산동 91번지 20호 지상3층 ,033 ­743 ­4117,한식,,,37.348528,127.947772
다오네손칼국수,강원도 원주시 개운동 433번지 7호 지상1층 ,033 ­766 ­3332,한식,,,37.334591,127.950106
토정소머리국밥,강원도 원주시 관설동 625번지 7호 지상1층 ,,한식,,,37.308063,127.97748
공감비즈(주)라라코스트원주무실,강원도 원주시 무실동 1850번지 7호 센트럴프라자지상2층 201.201호 ,,한식,,,37.333349,127.929929
들꽃식당,강원도 원주시 소초면 학곡리 152번지 1호 지상1층 ,,한식,,,37.42838,128.057168
쟈스민(관설점),강원도 원주시 관설동 1501번지 8호 지상1층 ,033 ­765 ­2070,한식,,,37.319483,127.964807
밀향기,강원도 원주시 판부면 서곡리 591번지 3호 지상1층 ,,한식,,,37.312558,127.928098
오후가즐거운집,강원도 원주시 봉산동 1189번지 10호 지상1층 ,,한식,,,37.342825,127.96498
그램그램(문막점),강원도 원주시 문막읍 건등리 199번지 13호 지상1층 ,,한식,,,,
오성가정식부페,강원도 원주시 판부면 서곡리 2009번지 2호 지상1층 ,,한식,,,37.318867,127.948234
황둔순대족발막국수,강원도 원주시 신림면 송계리 658번지 15호 지상1층 ,033 ­765 ­7890,한식,,,37.262054,128.192879
휴정가,강원도 원주시 중앙동 33번지 4호 지상1층 ,033 ­742 ­0743,한식,,,37.351429,127.948359
만나왕족,강원도 원주시 무실동 1655번지 1호 지상1층 ,033 ­748 ­3689,한식,,,37.334028,127.92379
바다속풍경,강원도 원주시 일산동 128번지 5호 지상1층 ,033 ­746 ­8255,한식,,,37.347272,127.948474
신닭발,강원도 원주시 단구동 1635번지 12호  ,0337­4775­55,한식,,,37.322271,127.957862
왕건면옥,강원도 원주시 문막읍 건등리 212번지 20호 지상1층 ,033 ­734 ­3845,한식,,,37.318214,127.830977
원조쌈밥원주법조타운점,강원도 원주시 무실동 1857번지 6호  ,,한식,,,37.334146,127.931234
화통삼(무실점),강원도 원주시 무실동 1831번지 19호  ,,한식,,,37.332669,127.931627
큰맘 할매순대국,강원도 원주시 단구동 1514번지 3호 신세계프라자103호 ,,한식,,,37.329512,127.949789
가연,강원도 원주시 명륜동 825번지 17호  ,,중국식,,,37.329309,127.942755
원주우리한우,강원도 원주시 일산동 341번지 180호 외 2필지지상1층 ,033 ­744 ­6611,식육(숯불구이),,,37.345969,127.941032
커피할래,강원도 원주시 봉산동 1193번지 5호 지상1층 ,033 ­748 ­7227,경양식,,,37.342357,127.965317
이비가짬뽕원주행구점,강원도 원주시 행구동 1768번지  ,,중국식,,,37.343669,127.975887
허브앤푸드(허브빅버거),강원도 원주시 관설동 1770번지 9호  ,033 ­764 ­1081,기타,,,37.315566,127.960786
강릉동화가든짬뽕순두부청국장,강원도 원주시 단계동 618번지 1호  ,,한식,,,37.350881,127.922827
청솔포장마차,강원도 원주시 관설동 1705번지 8호 1층 ,,기타,,,37.318078,127.965187
마옥원조막국수,강원도 원주시 단계동 610번지 지상1층 ,033 ­733 ­2816,한식,,,37.353026,127.923165
삐아또,강원도 원주시 중앙동 217번지 지상2층 ,033 ­747 ­1254,경양식,,,37.347499,127.952535
금대알천콩나물국밥,강원도 원주시 판부면 금대리 1278번지 3호 지상1층 ,,한식,,,37.283767,127.999226
서해해물칼국수,강원도 원주시 흥업면 907번지 7호 지상1층 ,,한식,,,37.304891,127.91196
갑어촌,강원도 원주시 소초면 수암리 1363번지 지상1층 1동 ,033 ­732 ­3883,한식,,,37.38836,127.978196
내나이가어때서,강원도 원주시 학성동 223번지 45호  ,,호프/통닭,,,37.352743,127.944917
삼부자집,강원도 원주시 관설동 1728번지 9호  ,,기타,,,37.317353,127.96219
신통치킨,강원도 원주시 단구동 1577번지 2호 1층 ,,기타,,,37.32296,127.95023
국수,강원도 원주시 평원동 323번지 21호 지상1층 ,,한식,,,37.349056,127.952943
맛있는우리식당,강원도 원주시 부론면 법천리 1449번지 36호 지상1층 ,033 ­766 ­3175,한식,,,37.208945,127.750133
뚝키네밥집,강원도 원주시 지정면 간현리 808번지 1호 지상1층 ,,한식,,,37.363923,127.837224
장군돼지부속,강원도 원주시 태장동 725번지 17호 지상1층 ,,식육(숯불구이),,,37.358156,127.957844
혼참치,강원도 원주시 무실동 1732번지 8호  ,,일식,,,37.338104,127.928485
키친다니옥,강원도 원주시 명륜동 827번지 3호 지상1층 ,,기타,,,37.328345,127.942924
화 통 삼,강원도 원주시 반곡동 1877번지 1호  ,,한식,,,37.325792,127.979099
수연쌈밥도시락,강원도 원주시 원동 246번지 32호 지상1층 ,,한식,,,37.346776,127.948788
타이틀,강원도 원주시 무실동 695번지 2호 지상1층 ,033 ­764 ­6647,한식,,,37.324691,127.922331
짱구야,강원도 원주시 단구동 1526번지 15호  ,,한식,,,37.325194,127.941689
숙이네식당,강원도 원주시 호저면 만종리 40번지 외 105필지 ,,한식,,,,
커피랑,강원도 원주시 반곡동 2056번지 5호  ,,기타,,,37.319857,127.974568
옛날순대,강원도 원주시 단구동 1579번지 5호 1층 ,,한식,,,37.32282,127.949281
쉴만한물가,강원도 원주시 신림면 황둔리 1568번지 지상1층 ,,한식,,,37.249113,128.143517
오리덕원주점,강원도 원주시 개운동 117번지 1호 외1필지지상1층 ,033 ­766 ­6611,한식,,,37.342128,127.954891
서곡가든,강원도 원주시 판부면 서곡리 1318번지 지상1층 ,,한식,,,37.289485,127.938546
더카페,    ,,기타,,,37.323749,127.941761
카페디,강원도 원주시 단구동 1585번지 1호  ,,기타,,,37.324264,127.950315
태평양식당,강원도 원주시 지정면 보통리 426번지 7호 지상1층 다동 ,,한식,,,,
남부부침,강원도 원주시 명륜동 26번지  ,,한식,,,,
물향기샤브앤샐러드,강원도 원주시 무실동 1719번지 지상1층110~112호 ,,한식,,,37.34026,127.921474
용우동혁신점,강원도 원주시 반곡동 1886번지 1호 109호 ,,한식,,,,
전국낙지자랑(행구점),강원도 원주시 행구동 1768번지  ,,한식,,,37.343669,127.975887
해피푸드,강원도 원주시 반곡동 1964번지 7호  ,,한식,,,,
아일랜드,강원도 원주시 행구동 1348번지 3호 외1필지지상1층 ,,기타,,,37.343164,127.992772
샤오샤오,강원도 원주시 단구동 1673번지 3호  ,,한식,,,37.320458,127.957541
홍어보리밥,강원도 원주시 중앙동 62번지 65호 지상1층 중앙시장 다동 36호,,한식,,,37.350013,127.94919
평창미송송어,강원도 원주시 흥업면 흥업리 1431번지 3호 지상1층 ,,한식,,,37.31327,127.901728
경동함바,강원도 원주시 지정면 판대리 548번지 지상1층 ,,한식,,,,
자연수산직영식당,강원도 원주시 단구동 1619번지 4호 1층 ,,한식,,,37.323382,127.958643
금대리순대국밥,강원도 원주시 판부면 금대리 469번지 2호 지상1층 ,033 ­766 ­4066,한식,,,37.272033,128.015608
본가진수성찬,강원도 원주시 흥업면 매지리 419번지 1호 지상1층 ,,한식,,,37.285943,127.912643
화이트클라우드,강원도 원주시 판부면 서곡리 1375번지 1호 지상1층 ,,경양식,,,37.28883,127.93759
이노씨앤디,강원도 원주시 흥업면 사제리 566번지 1호 지상1층 ,,한식,,,37.324139,127.888965
와플몽단계점,강원도 원주시 단계동 872번지 2호 지상1층 ,,기타,,,37.34529,127.92986
1250도,강원도 원주시 명륜동 830번지 7호  ,,정종/대포집/소주방,,,37.327591,127.943537
네네치킨 반곡봉산점,강원도 원주시 반곡동 1802번지 벽산블루밍아파트상가동 105호106호 ,033 ­731 ­9986,기타,,,37.338568,127.966843
황제가든,강원도 원주시 소초면 학곡리 360번지 1호 지상1층 ,,한식,,,37.43462,128.057794
소반한식뷔페,강원도 원주시 단구동 1514번지 7호 5층 ,,한식,,,37.329579,127.949497
제2영동현장식당,강원도 원주시 가현동 691번지 지상1층 ,,한식,,,,
맵스불닭앤닭발(명륜점),강원도 원주시 명륜동 829번지 4호 지상1층 ,,한식,,,37.327951,127.943578
헬로쥬스,강원도 원주시 무실동 1857번지 1호 휴먼타워 지상1층 103호,,기타,,,37.333516,127.930721
뽕뜨락피자(단구점),강원도 원주시 단구동 1477번지 1호 2 ,,기타,,,37.320437,127.965812
명인만두 원주혁신도시점,강원도 원주시 반곡동 1886번지 5호 (106~107호) ,,기타,,,37.323413,127.981672
맘스터치(문막점),강원도 원주시 문막읍 동화리 1542번지 9호  ,,호프/통닭,,,37.323848,127.829238
족돌이,강원도 원주시 문막읍 동화리 1542번지 11호  ,,한식,,,37.32418,127.829251
고릴라떡볶이,강원도 원주시 단계동 931번지 2호  ,,분식,,,37.338461,127.935309
페라슈발츄러스,강원도 원주시 단계동 855번지 3호 지상1층 ,,기타,,,37.347367,127.931537
와우왕갈비탕,강원도 원주시 우산동 228번지 4호  ,,한식,,,37.368367,127.937545
경도복집,경기도 부천시 오정구 역곡로284번길 5 (작동),032-678-1090,복어취급,활복회 샤브샤브,,37.509876,126.812726
김포한탄강부천점,경기도 부천시 오정구 소사로 851 (원종동현대빌딩1층 12호),032-682-1121,한식,민물매운탕,,37.53195,126.805475
명가추어탕,경기도 부천시 오정구 원종로86번길 7 (원종동),032-678-1314,한식,추어탕,,37.523797,126.809741
무영쌈밥(원종점),경기도 부천시 오정구 소사로 851 (원종동현대빌딩 1층456호),032-672-3838,한식,쌈밥,,37.53195,126.805475
산마루촌,경기도 부천시 오정구 역곡로344번길 176 (작동149-3),032-676-5252,한식,오리요리,,,
소래버섯나라,경기도 부천시 오정구 삼작로 237 (내동1층),032-676-8500,한식,버섯 샤브샤브,,37.520404,126.78765
심가면옥,경기도 부천시 오정구 소사로 741 (원종동),032-683-6655,한식,양념갈비,,37.522275,126.804514
위드톳,경기도 부천시 오정구 오정로 40 (삼정동(지상23층)),032-321-1190,한식,갈치요리,,37.525464,126.76449
초산,경기도 부천시 오정구 송내대로 504 (삼정동3층),032-679-6500,식육취급,갈비탕 한우등심구이,,37.528113,126.761246
만복초밥,남해읍 남변리 370-1번지,864-6801,일식,생선회 초밥,,,
동광장어,남해읍 남변리274,864-2995,한식,장어구이 장어탕,,,
좋은인연,남해읍 북변리129-4,863-1213,분식,칼국수 수제비,,,
미소담,남해읍 아산리 174-1,864-1655,한식,보쌈 생선구이,,,
한려식당,남해읍 아산리 975-1,864-8070,한식,정식,,,
오륙도회센타,미조면 미조리 111-2번지,867-5699,생선회,생선회 회덮밥,,,
촌놈횟집,미조면 미조리104-59번지,867-4977,생선회,생선회 매운탕,,,
대청마루,삼동면 동천리 1025-3번지,867-0008,한식,대나무통밥보쌈,,,
모정,삼동면 동천리1975-3번지,867-4242,한식,해물탕 해물찜,,,
햇살복집,삼동면 물건리 505-11번지,867-1320,한식,쫄복탕복어회,,,
어부림횟집,삼동면 물건리261외1필지,867-3362,생선회,생선회매운탕,,,
상주바다횟집,상주면 상주리543-2번지,863-5226,생선회,생선회,,,
부성횟집,서면 서상리 1165번지,862-5096,생선회,생선회 매운탕,,,
남해별곡,서면 서상리 1640-1번지,862-5001,한식,가마솥밥낚지요리,,,
보물섬남해한우타운,서면 서상리 752-11,862-8889,한식,한우생갈비,,,
생선횟집,설천면 노량리 355-14번지,862-2627,생선회,생선회 회덮밥,,,
대구횟집,설천면 노량리 393-15번지,862-3747,생선회,생선회 매운탕,,,
짬뽕타운부론점,강원도 원주시 부론면 법천리 1449번지 9호 외 1필지 ,033 ­742 ­1744,한식,,,37.20725,127.750229
진주횟집,설천면 노량리 393-20,862-3535,한식,생선회,,,
부산횟집,설천면 노량리 393-21번지,862-2817,생선회,생선회 회덮밥,,,
제일횟집,설천면 노량리 439-21번지,862-2484,생선회,생선회 회덮밥,,,
용궁횟집,설천면 노량리 439-37번지,862-3727,생선회,생선회 회덮밥,,,
곰바우횟집,설천면 노량리 439-40번지,862-1414,생선회,생선회 회덮밥,,,
용궁정 숯불갈비,이동면 무림리914-5번지,863-0229,한식,생고기 돼지갈비,,,
사랑채,이동면 신전리 1079-3,863-5244,한식,정식,,,
파도횟집,이동면 신전리1043번지,862-0710,생선회,생선회 매운탕,,,
남해암소한마당,이동면 초음리 2102,863-9999,한식,소고기,,,
단학횟집,창선면 대벽리 6-29번지,867-7220,생선회,생선회 회덥밥,,,
보물선횟집,창선면 대벽리 6-33번지,867-0646,생선회,생선회 매운탕,,,
남해군수협회센타,창선면 대벽리6-20외1필지,867-7302,생선회,생선회 매운탕,,,
너울횟집,창선면 대벽리6-22,867-8777,생선회,생선희,,,
수정숯불갈비,창선면 수산리 497-48,867-4416,한식,돼지갈비 정식,,,
하나로횟집,상주면 상주리 1136-3,862-2166,생선회,생선회,,,
남해향촌,삼동면 동천리 1046-3,867-7791,한식,멸치쌈밥두부,,,
남해오리잔치,고현면 도마리 727-1,863-5884,한식,오리고기,,,
터미널식당,남해읍 북변리 316-3,863-1263,한식,정식계절별미,,,
화전별당,남해읍 북변리 97-17,864-4115,한식,돼지갈비,,,
파도횟집,설천면 노량리 41-6,863-3040,생선회,생선회,,,
마산회식당,설천면 노량리 439-33,862-2819,생선회,생선회,,,
오리궁,창선면 당저리 76-21,867-8544,한식,오리고기,,,
해바리숯불장어구이,삼동면 지족1리 1039-2,867-8090,한식,장어구이,,,
자연산해성횟집,창선면 대벽리 6-31,867-0509,생선회,생선회,,,
통뼈,남해읍 아산리366-8번지,864-0993,한식,감자탕 통뼈찜,,,
장항동횟집,서? 면 서상리 846번지,863-5868,생선회,생선회 매운탕,,,
일번가,삼동면 지족리 200-9,867-3311,한식,장어구이,,,
관음포가든,고현면 갈화리 1-1,863-2055,한식,돼지갈비 삼겹살,,,
케이프타운전망대,남면 덕월리 1284-6,863-5703,생선회,생선회,,,
공주식당,미조면 미조리 168-24,867-6728,한식,정식,,,
달반늘,삼동면 지족리 1082,867-2970,한식,장어구이,,,
우리식당,삼동면 지족리 288-5,867-0074,한식,한정식,,,
상주횟집,상주면 상주리 1135,863-5528,생선회,생선회,,,
동정가든,서면 대정리 422-1,863-0643,한식,도가니탕,,,
남태평양횟집,설천면 덕신리 1608-3,863-3432,생선회,생선회,,,
띠아모,창선면 당항리 313,867-5988,양식,돈가스,,,
일미횟집,창선면 대벽리 6-32,867-1358,생선회,생선회,,,
경호식육식당,경남 산청군 금서면 경호로 1,055-973-0059,,,,35.46364,127.793524
오리하우스,경남 산청군 신안면 원지로 178,055-974-2525,,,,35.294219,127.988169
산오리팔도,경남 산청군 신안면 원지강변로 125-4,055-973-6077,,,,35.300406,127.976964
시골별장식당,경남 산청군 시천면 지리산대로 838,055-973-6066,,,,35.274463,127.777026
큰집식당,경남 산청군 시천면 지리산대로1088번길 20-9,055-972-1340,,,http://www.kynzip.com,35.25532,127.780302
물장구식육식당,경남 산청군 생비량면 지리산대로 4285,055-973-8333,,,,35.342586,128.035111
산음마을,경남 산청군 금서면 친환경로 2572-10,055-974-0881,,,,35.417012,127.866812
성화식당,경남 산청군 단성면 목화로 942,055-972-0040,,,,35.295385,127.958813
영도숯불갈비,경남 산청군 신안면 원지강변로63번길 6,055-973-9284,,,,35.301268,127.970246
예담참숯굴랜드,경남 산청군 단성면 지리산대로 2850-69,055-973-5959,,,http://www.iyedam.co.kr,35.265798,127.931509
감나무집식육식당,경남 산청군 신안면 지리산대로 3939,055-972-0638,,,,35.334422,128.00062
동제국식육식당,경남 산청군 신안면 지리산대로 3703,055-974-0059,,,,35.316966,127.990157
산청생고기,경남 산청군 시천면 남명로 189,055-972-4319,,,,35.277356,127.837395
양지가든,경남 산청군 신안면 원지강변로61번길 34,055-973-8838,,,,35.302914,127.970006
원지한우,경남 산청군 신안면 원지로 70,055-973-4881,,,,35.300048,127.978499
춘산식당,경남 산청군 산청읍 산엔청로 13,055-973-2804,,,,35.414908,127.87506
나들목아구찜,경남 산청군 신안면 신차로 17,055-973-8005,,,,35.337043,128.001119
연화식당,경남 산청군 단성면 성철로 124,055-972-2255,,,,35.278259,127.967659
삼거리식당,경남 산청군 금서면 친환경로2533번길 5,055-973-2663,,,,35.417927,127.86333
청수원,경남 산청군 산청읍 친환경로2659번길 36,055-974-0288,,,http://yakdubu.co.kr,35.419868,127.87814
홍화약초식당,경남 산청군 신안면 둔철산로 39,055-973-9556,,,,35.349651,127.935199
다미리,경남 산청군 생초면 산수로 1042-5,055-972-6737,,,,35.492496,127.833618
새재산장,경남 산청군 삼장면 평촌유평로 948-2,055-973-8249,,,,35.373151,127.767781
지리산장당계곡식당,경남 산청군 삼장면 덕산대포로245번길 152,055-973-8428,,,,35.295491,127.825137
하나로리포스,경남 산청군 시천면 지리산대로 629,055-973-7333,,,http://www.hanarorepos.com,35.286532,127.761413
아기자기식당,경남 산청군 신등면 신등가회로113번길 1,055-972-3116,,,,35.385632,128.012883
지리산거북이산장,경남 산청군 시천면 지리산대로 352,055-973-8934,,,,35.303588,127.748872
두지바구산장식당,경남 산청군 시천면 세석길 184,055-972-1421,,,,35.282166,127.72269
개미정산장식당,경남 산청군 시천면 지리산대로 1387,055-972-7777,,,http://www.gaemijung.com,35.242035,127.807637
대복정,경남 산청군 단성면 목화로 968,055-973-8600,,,,35.297188,127.957414
은행나무식육식당,경남 산청군 차황면 친환경로 3598,055-972-7036,,,,35.464001,127.929334
한빈갈비,경남 산청군 신안면 지리산대로 4058,055-973-3466,,,,35.337064,128.01244
성우숯불갈비,경남 산청군 산청읍 웅석봉로68번길 9,055-973-8212,,,,35.411479,127.872707
은어가오리다,경남 산청군 금서면 친환경로 2582,055-974-2777,,,,35.417188,127.868338
수왕골가든,경남 산청군 삼장면 친환경로 733-5,055-972-7794,,,,35.332139,127.838136
두류횟집,경남 산청군 신안면 원지강변로 41,055-972-0751,,,,35.301503,127.968798
미가횟집,경남 산청군 산청읍 꽃봉산로162번길 1,055-972-7884,,,,35.41398,127.881806
원미회초밥,경남 산청군 신안면 원지강변로61번길 23,055-973-1188,,,,35.302273,127.969396
남원식당,경남 산청군 생초면 산수로 1018,055-972-1606,,,,35.492287,127.836622
물레방아식당,경남 산청군 시천면 남명로 59-8,055-972-8290,,,,35.268823,127.827311
생초모아식당,경남 산청군 생초면 산수로 1026,055-972-1700,,,,35.492363,127.835649
생초지리산식당,경남 산청군 생초면 산수로 1030,055-972-2647,,,,35.492423,127.835292
전주식당,경남 산청군 생초면 산수로 1028,055-973-1019,,,,35.492389,127.835459
강동회센타,경남 산청군 단성면 창촌리 지리산대로 2405,055-972-5022,,,,35.269318,127.895019
솟대하늘레스토랑,경남 산청군 산청읍 덕계로 49-6,055-973-2665,,,,35.418507,127.880362
정통손짜장,경남 산청군 신안면 원지로 116,055-973-4313,,,,35.297463,127.982487
산청각,경남 산청군 금서면  동의보감로555번길 45-17,055-973-9266,,,http://sanchunggak.com/xe/,35.440957,127.830892
송림산장,경남 산청군 산청읍 산수로 316-6,055-972-2988,,,,35.442703,127.865211
산삼마을,경남 산청군 금서면 동의보감로 555,055-973-3392,,,http://xn--hz2b99jbb762c.kr/,,
산장토박이식당,경남 산청군 산청읍 동의보감로312번길 203,055-973-7111,,,없음,35.446398,127.861118
,경상남도 통영시 통영해안로 233-1 (서호동),055-645-4703,,충무김밥,,34.840517,128.421529
,경상남도 통영시 통영해안로 335-7 (중앙동),055-648-5755,,장어구이,,34.844601,128.424
,경상남도 통영시 미우지해안로 17 신우파라다이스 상가 101호 (미수동),055-000-0000,,돼지목심왕갈비,,34.827624,128.403574
,경상남도 통영시 중앙시장4길 5-10 (태평동),055-643-3323,,생선회,,34.845355,128.425518
,경상남도 통영시 무전5길 37-41 (무전동),055-645-4808,,굴코스,,34.860845,128.42568
,경상남도 통영시 안개4길 22 (무전동),055-644-8300,,돼지갈비소갈비,,34.856859,128.431651
,경상남도 통영시 항남2길 15-5 (항남동),055-644-4360,,쌈밥정식,,34.842184,128.422323
,경상남도 통영시 여황로 129 (도천동),055-643-1980,,충무김밥,,34.838494,128.411
,경상남도 통영시 넓은개길 38 (도남동),055-646-0055,,멍게비빔밥 굴밥정식,,34.827372,128.429182
,경상남도 통영시 동충4길 4  (항남동),055-645-2433,,복국 해물탕,,34.840759,128.42177
,경상남도 통영시 봉수돌샘길 122 (봉평동),055-642-3443,,,,34.822285,128.415069
,경상남도 통영시 통영해안로 221 17호 (서호동),055-643-2551,,해물탕 복국,,,
,경상남도 통영시 동호로 15-1 (정량동),055-642-0778,,한정식,,34.845627,128.433402
,경상남도 통영시 무전1길 71 (무전동),055-645-7034,,달인청국장정식,,34.860521,128.42378
,경상남도 통영시 무전4길 22-17 (무전동),055-645-8484,,대가스페셜,,34.859124,128.423594
,경상남도 통영시 무전3길 11-17 (무전동),055-648-0797,,초밥,,34.86071,128.423954
,경상남도 통영시 광도면 신죽2길 4,055-641-5445,,,,34.876745,128.418775
